timestamp,vibration,temperature,sound_db,load_pct,oil_pressure,rpm_drift_pct,runtime_hrs,rul_hours,failure_prob,condition,label,machine_id,vib_temp_ratio,load_rpm_product,thermal_stress
2024-01-05 05:45:00,1.9825019053749187,53.89366491846963,77.6177038155762,57.1199550068535,3.6850115513347204,2.287646276507857,15.89,127.0,0.2945,1,EarlyFault,M01,0.03678,130.67,0.8564
2024-02-11 14:30:00,2.4599498195967535,46.69109858408765,67.57290832193657,34.86821124818956,4.220303834633291,1.1669303059145821,80.87,2021.1,0.0872,0,Normal,M10,0.05268,40.689,3.7759
2024-02-09 10:25:00,1.0311811441188565,53.21921926250686,65.70754183341991,37.21669551669492,4.492832524170543,0.11758989033870507,9.23,1643.6,0.0592,0,Normal,M10,0.01938,4.376,0.4912
2024-02-27 00:45:00,2.0887968849180893,61.54388888743102,64.17121865947236,35.73977712120833,4.4033816916549275,2.6651438177250584,115.71,2077.6,0.1452,0,Normal,M13,0.03394,95.252,7.1212
2024-01-24 13:30:00,0.6055589362249773,50.031835693337435,82.07936867073303,57.33429252716246,4.2821712899099,0.8081602857658061,81.74,1746.0,0.1498,1,EarlyFault,M06,0.0121,46.335,4.0896
2024-02-16 16:25:00,1.5571685286900232,44.78775191558821,67.08147180814943,39.678655787423416,4.672622717271594,1.0879723809007915,90.84,1863.8,0.1322,0,Normal,M11,0.03477,43.169,4.0685
2024-01-17 17:00:00,3.0995394256669084,89.47196900808416,90.54534172038322,71.18593174748368,2.521022000716747,8.796178053052001,13.17,19.7,0.7796,2,Critical,M04,0.03464,626.164,1.1783
2024-01-18 06:25:00,7.26939820824685,80.97586029590666,108.80304701666375,75.22461826757124,1.4807360872326283,12.191213590546198,31.15,4.7,0.7905,2,Critical,M04,0.08977,917.079,2.5224
2024-01-30 21:50:00,2.0517027306302755,67.80652665421181,73.64443510149358,66.14440385376906,3.6846699366522593,5.5199245502680405,10.59,163.5,0.4677,1,EarlyFault,M07,0.03026,365.112,0.7181
2024-02-16 00:15:00,1.4476005967156294,57.907602158139575,70.67275832110212,39.31176521845652,3.7687959905586736,-0.5760267342014481,67.84,1839.2,0.0,0,Normal,M11,0.025,22.645,3.9285
2024-01-03 18:30:00,2.268905618811828,67.468652313805,67.71065966874392,46.73221519694329,4.259172031189902,0.08043431170614243,91.91,1984.1,0.017,1,EarlyFault,M01,0.03363,3.759,6.201
2024-01-08 10:50:00,2.1235158590198457,56.94110357072434,70.99831785571445,59.82220709915563,3.906741072335936,-1.1965641874160915,86.94,1906.1,0.0663,0,Normal,M02,0.03729,71.581,4.9505
2024-02-20 03:50:00,0.7054130851190467,65.71518007230438,65.61532587645193,34.17930325666201,3.8341331194505126,0.8783765048089884,46.76,1457.6,0.1774,0,Normal,M12,0.01073,30.022,3.0728
2024-03-04 18:35:00,1.669777137282656,64.90336454732827,62.600607979015095,50.47268433619874,4.303149363629084,0.5435002690560052,85.37,2101.7,0.0737,0,Normal,M15,0.02573,27.432,5.5408
2024-03-01 10:10:00,6.735410588186738,100.74069659932876,95.66737973258687,88.1961238103653,2.2953330138088104,4.2098243024847015,3.87,31.2,0.7271,2,Critical,M14,0.06686,371.29,0.3899
2024-01-05 02:35:00,2.6607010563239357,66.3201994555495,84.40758333656369,47.016042020764054,3.1262139271338083,6.887033765293049,11.64,287.8,0.5034,1,EarlyFault,M01,0.04012,323.801,0.772
2024-01-02 10:05:00,1.2346238710318596,50.52734191652086,69.12747524295278,52.77920326122622,3.8422505122506125,0.9711697274308139,47.04,1826.7,0.0492,0,Normal,M01,0.02443,51.258,2.3768
2024-01-13 01:30:00,1.5481890620383478,55.75240660206735,63.36934426621639,38.452222530479226,4.507947177557561,0.49605008173212095,83.23,2227.0,0.0,0,Normal,M03,0.02777,19.074,4.6403
2024-02-03 18:50:00,2.202114591056361,62.41414195805192,68.41951047121485,40.588754175190275,4.67995680034015,2.0569363313948377,104.37,1642.0,0.1028,0,Normal,M08,0.03528,83.488,6.5142
2024-01-10 11:35:00,3.344137165744175,107.38352471017787,99.48388924695536,85.57183660619245,1.3195445179650604,4.917327704644225,7.36,32.3,0.9531,2,Critical,M02,0.03114,420.785,0.7903
2024-02-15 17:30:00,1.2989948997590306,65.65639059598537,70.77449221973039,42.955054910287224,3.9144203690366477,1.4552322102176247,58.37,2188.5,0.0599,0,Normal,M11,0.01978,62.51,3.8324
2024-02-22 10:35:00,1.367840419913991,62.32561816255484,67.45345900200489,38.26252847976405,4.52341724681464,0.3849464308554416,121.74,1237.7,0.1326,0,Normal,M12,0.02195,14.729,7.5875
2024-02-24 01:15:00,1.0244893190068753,62.76362264315311,67.74956322707246,45.29280080193279,4.600585151785256,0.3074250353313506,17.15,1228.5,0.0,0,Normal,M13,0.01632,13.924,1.0764
2024-01-22 17:45:00,1.1907845259376166,54.66687927485581,71.4861610260413,35.86153012525833,4.7159165238160075,-0.8314373915279923,23.46,1539.8,0.0,0,Normal,M06,0.02178,29.817,1.2825
2024-01-03 00:55:00,0.685545246560975,62.339436987443314,73.70872444436374,42.05306759636594,4.633002334304078,2.337261468913673,67.47,1784.2,0.1545,0,Normal,M01,0.011,98.289,4.206
2024-02-19 18:05:00,0.8681191321116312,64.30203889620427,61.98302360918408,42.12587084226507,3.9906237606975337,2.2641856327281973,33.6,2241.6,0.1523,0,Normal,M12,0.0135,95.381,2.1605
2024-01-25 09:25:00,1.579576640577023,66.21291559820193,67.53857435348725,30.411384671298723,4.0656284038946175,2.416835971896665,109.75,1946.7,0.0985,0,Normal,M06,0.02386,73.499,7.2669
2024-02-21 03:20:00,2.675780726707179,53.493804562672345,60.258686593012754,69.22187725034951,4.405429476880128,0.30839646143145555,78.57,1671.4,0.0958,0,Normal,M12,0.05002,21.348,4.203
2024-01-15 07:20:00,3.9053723315225115,83.42255978314489,90.80919598635221,92.97673410639602,1.6184335367371958,8.471081651404486,8.47,12.3,0.9262,2,Critical,M03,0.04681,787.614,0.7066
2024-01-28 10:50:00,1.556769434597746,51.143848527688924,67.52336514000376,52.85510270116704,4.582433216110838,0.15560097490149113,53.65,1952.7,0.0518,0,Normal,M07,0.03044,8.224,2.7439
2024-01-16 11:55:00,1.6408073671264014,64.00244323408877,66.115265003506,47.95848485459072,4.312711765681451,-1.9009373156945963,36.26,2246.3,0.0961,0,Normal,M04,0.02564,91.166,2.3207
2024-01-02 02:35:00,2.207384365810488,62.68951952984617,65.74362135864179,40.79913450670642,4.8850979076819145,1.2786070917389718,37.02,1834.1,0.0878,0,Normal,M01,0.03521,52.166,2.3208
2024-03-06 03:30:00,0.6948547510330525,63.61216679526857,63.06735115179309,35.29352646213044,3.9341758213343168,1.8002783234544824,5.07,238.5,0.5861,1,EarlyFault,M15,0.01092,63.538,0.3225
2024-02-02 17:55:00,1.4781071757934723,51.39048485312792,64.13741795346726,73.31973118020605,4.651789932891493,0.177969142456967,69.51,1856.8,0.1161,0,Normal,M08,0.02876,13.049,3.5722
2024-03-03 22:40:00,2.2498951671030842,39.73291192955172,74.5564369719297,44.58250584059569,4.196364284488819,1.5654233357225442,57.37,1421.6,0.1576,0,Normal,M15,0.05662,69.79,2.2795
2024-01-01 12:45:00,0.9492485721095829,66.66657512145609,65.15163414743071,47.574219574498734,3.6920953618318797,-0.38186681532623756,17.49,1989.3,0.1213,0,Normal,M01,0.01424,18.167,1.166
2024-02-27 04:10:00,4.901425992954506,87.16658063390695,79.18974161074117,71.66142398017418,3.770935053780776,5.915482969006299,120.51,2058.1,0.0419,0,Normal,M13,0.05623,423.912,10.5044
2024-01-23 14:35:00,1.3559160579731944,66.71681351407322,66.10527736889671,42.96484811824921,4.572683403839074,0.9591459540610722,50.99,1244.2,0.065,0,Normal,M06,0.02032,41.21,3.4019
2024-01-19 06:50:00,1.6284077480585784,61.06911785027608,62.495734559121686,38.825066540918954,4.1587111867420745,-1.2186480991393847,32.15,1732.4,0.0529,0,Normal,M05,0.02666,47.314,1.9634
2024-01-20 23:15:00,3.0395822900976466,79.23157952392087,83.4682122266978,49.357740702758804,2.7788378442859036,5.064596842055966,48.17,258.8,0.574,1,EarlyFault,M05,0.03836,249.977,3.8166
2024-02-19 16:55:00,1.7529648766266677,49.41881265495322,68.54481739289011,50.014491985590126,3.9721752691844188,0.5385282483516021,31.84,1215.9,0.0,0,Normal,M12,0.03547,26.934,1.5735
2024-03-06 00:30:00,2.4107190790786186,88.28525140074902,83.62220740350932,47.40044321313542,3.9070857404402215,6.0753474544609025,0.86,228.6,0.3968,1,EarlyFault,M15,0.02731,287.974,0.0759
2024-01-20 05:05:00,3.036895181024203,86.95237940303497,72.57686171800309,62.20930922140977,3.57485761760556,1.7611868872655037,22.76,329.4,0.4998,1,EarlyFault,M05,0.03493,109.562,1.979
2024-03-01 12:35:00,2.7702324560191687,91.8909520725615,91.95873928274811,71.96303857522352,2.7063056743200153,8.40753800282466,7.3,28.8,0.8916,2,Critical,M14,0.03015,605.032,0.6708
2024-03-01 19:40:00,6.822477221756404,85.5641941323707,83.05728342701825,89.2607355207621,0.5,12.401807985059179,17.73,19.8,0.7647,2,Critical,M14,0.07973,1106.995,1.5171
2024-02-20 07:45:00,1.8717338709594398,58.544932980890664,60.403005685316494,59.33528125956192,3.9118577677981454,1.7619563017663278,51.87,1624.8,0.0,0,Normal,M12,0.03197,104.546,3.0367
2024-03-05 14:10:00,1.5106901627634242,59.37853103293998,68.36526352515614,59.267083636109135,4.05001591240491,0.24548051545674962,112.72,1553.1,0.0465,0,Normal,M15,0.02544,14.549,6.6931
2024-01-20 16:00:00,2.8301102230053434,68.71180318709834,86.62581409516669,57.24715412643232,4.0354997518481,4.548074752832298,37.86,289.8,0.5869,1,EarlyFault,M05,0.04119,260.364,2.6014
2024-01-12 15:35:00,0.519860584427655,61.66451826371528,66.18318188785797,56.40446104706567,4.5719860610732335,0.3979317430427255,69.66,1892.1,0.0822,0,Normal,M03,0.00843,22.445,4.2956
2024-02-05 21:55:00,1.38217144571878,66.25629794448645,67.59536786222806,49.885258171782326,3.887871086425193,0.21523894393220874,16.85,2021.0,0.0512,0,Normal,M09,0.02086,10.737,1.1164
2024-01-06 14:20:00,1.1353996949115641,50.523397098520505,62.47841343185047,41.38471594563101,4.791282280839658,-0.09150459562570507,25.21,1780.5,0.0,0,Normal,M02,0.02247,3.787,1.2737
2024-01-10 06:15:00,3.3584077694075525,80.37744800811761,83.90225029510967,63.31108570847054,2.4461984060638957,4.94666412700802,23.88,233.4,0.5541,1,EarlyFault,M02,0.04178,313.179,1.9194
2024-01-22 21:55:00,0.9108976382260342,52.684500376925996,58.225511243473015,48.62994920003927,4.106201665747039,-0.5554740949781468,29.1,1630.8,0.0288,0,Normal,M06,0.01729,27.013,1.5331
2024-01-10 11:10:00,5.890977072119418,103.16515883590013,91.17844645718937,80.25563404481747,3.534824711528001,6.963070718462656,6.66,24.3,0.8114,2,Critical,M02,0.0571,558.826,0.6871
2024-02-23 12:25:00,6.660361787235256,87.15798111576682,108.16391224376196,86.9188040557345,2.874042952345748,5.326817595555559,9.44,25.8,0.8769,2,Critical,M12,0.07642,463.001,0.8228
2024-02-27 09:55:00,3.4858756444188628,66.4905468828181,89.07125398486792,62.54469273390665,3.47700817652678,8.524752670001781,4.34,315.6,0.5051,1,EarlyFault,M13,0.05243,533.178,0.2886
2024-01-29 09:50:00,0.8595758195121509,60.86314427630946,71.59112869848022,48.29314575014264,4.755394640610806,2.8977960985395836,86.11,1682.2,0.159,0,Normal,M07,0.01412,139.944,5.2409
2024-01-05 08:15:00,2.548552936534225,76.87149202177328,76.28308690904204,68.79897608826451,3.2709022805695662,6.359454301760483,19.42,287.6,0.5229,1,EarlyFault,M01,0.03315,437.524,1.4928
2024-02-05 01:50:00,5.82991987655094,77.38211687014986,80.8949391301926,60.61182467723886,3.608795945932899,2.185659021765693,24.36,200.4,0.5175,1,EarlyFault,M08,0.07534,132.477,1.885
2024-01-19 20:35:00,3.523578527346389,77.05097656570415,94.96599201028057,58.869128869908685,3.920371313972694,4.242756461499081,10.87,220.0,0.5002,1,EarlyFault,M05,0.04573,249.767,0.8375
2024-01-27 00:00:00,2.48677773736197,51.17349621366521,67.88155955982897,55.67845599966054,4.584385620707757,2.897320659446617,5.61,1809.8,0.0304,0,Normal,M07,0.04859,161.318,0.2871
2024-02-15 01:55:00,1.2838111298385584,58.571824843286336,73.79543028986454,57.7723068359439,4.909310470041321,0.2762639789215891,36.92,1982.7,0.1067,0,Normal,M11,0.02192,15.96,2.1625
2024-01-06 02:25:00,1.6749006776302358,58.825302867439234,63.34477791285763,49.36392020265614,4.704388656121232,1.6948270783572374,9.55,1287.5,0.0,0,Normal,M02,0.02847,83.663,0.5618
2024-03-04 10:15:00,2.207614190907094,52.7006333928212,71.73654210815279,45.600166042758005,4.24806829491277,0.10132255074329378,73.66,1657.1,0.0731,0,Normal,M15,0.04189,4.62,3.8819
2024-01-05 14:15:00,5.9843056136207196,94.42555619007786,87.0298758113637,96.4361210964127,2.4710618524919967,5.286325468889787,4.23,29.7,0.99,2,Critical,M01,0.06338,509.793,0.3994
2024-02-05 20:55:00,0.9651081881336245,62.82495483757275,62.05657204765657,42.02751949271721,4.0647930588105,-0.04950673838787672,15.26,1896.9,0.0648,0,Normal,M09,0.01536,2.081,0.9587
2024-03-02 17:20:00,1.4724127019018622,58.62564991705397,58.99486365976582,38.703274481327064,5.290104660699898,0.9267041960131854,16.39,1730.5,0.1516,1,EarlyFault,M15,0.02512,35.866,0.9609
2024-01-30 11:20:00,1.5871111609301574,60.97702687820107,61.374173865761634,40.086444074785106,5.010267940472461,0.5418910717105696,121.32,1770.9,0.0032,0,Normal,M07,0.02603,21.722,7.3977
2024-02-27 22:15:00,3.404198811250787,61.51588637235332,79.9300808154551,51.93355753482754,2.968812517161815,4.0257756140382,21.77,213.1,0.5189,1,EarlyFault,M13,0.05534,209.073,1.3392
2024-01-22 21:00:00,1.3998321218667964,53.45288591662329,59.44463242842788,44.4529995526258,4.592950357517127,0.042580443035517765,27.95,2150.8,0.0814,0,Normal,M06,0.02619,1.893,1.494
2024-02-08 05:35:00,2.436483179319068,73.57817994143223,86.98164817352018,76.48834713653979,2.8985281232653697,5.406013392986462,51.83,218.5,0.555,1,EarlyFault,M09,0.03311,413.497,3.8136
2024-01-20 22:05:00,2.669614431391584,75.0472799718477,70.17391830864341,66.5806888813127,2.7720488636968907,4.859079077501212,46.58,160.3,0.5629,1,EarlyFault,M05,0.03557,323.521,3.4957
2024-01-26 00:40:00,3.3675213453239428,63.39965354425587,75.81773164190317,62.2758975353919,3.528657318063315,3.076248050117424,7.26,214.2,0.4782,0,Normal,M06,0.05311,191.576,0.4603
2024-02-18 00:00:00,3.5421167171144115,85.42757666460122,79.51768771680833,67.86823528601629,3.3572534308883744,6.054084844288325,9.61,228.3,0.5298,1,EarlyFault,M11,0.04146,410.88,0.821
2024-03-01 19:45:00,5.817998705602998,96.18600728106436,95.71825043975208,89.96589519852398,2.2671345905311653,11.222061133623253,17.88,20.3,0.9158,2,Critical,M14,0.06049,1009.603,1.7198
2024-01-02 22:45:00,2.9656658611184787,53.556043234433666,64.79259884464996,54.18376720974013,4.0860816982804895,1.3831217280725674,64.44,1609.9,0.1577,0,Normal,M01,0.05537,74.943,3.4512
2024-02-09 08:15:00,1.6324185798610613,54.60852414517187,70.30885422774833,53.41839620370854,3.9287231024118325,1.7021783212644759,6.09,1734.4,0.0221,0,Normal,M10,0.02989,90.928,0.3326
2024-01-15 05:25:00,5.179215070643064,95.40564017344592,93.4205359809715,90.41083673867067,2.289116896918204,11.600151934483728,5.56,28.9,0.8871,2,Critical,M03,0.05429,1048.779,0.5305
2024-02-18 04:30:00,3.7112595532313497,81.33896222783426,73.00618915142707,61.43268596749257,3.3260815763226206,5.930440364320736,15.71,171.6,0.5159,1,EarlyFault,M11,0.04563,364.323,1.2778
2024-01-26 06:50:00,4.957193598794129,78.2947396340514,72.86166890005532,62.07346110579906,4.674058122905749,2.7743253796024767,15.23,235.8,0.5644,1,EarlyFault,M06,0.06331,172.212,1.1924
2024-01-21 13:05:00,2.1616223252240596,90.81521154340777,72.63927716045039,73.13429250002378,3.7164292747417784,4.111640132737483,67.3,251.9,0.5677,1,EarlyFault,M05,0.0238,300.702,6.1119
2024-02-29 20:30:00,2.6705308925069535,95.0491840679914,82.79608163028537,54.085594256856,5.055680678206567,3.219105255551823,8.77,180.1,0.5755,1,EarlyFault,M14,0.0281,174.107,0.8336
2024-01-11 04:05:00,1.1344356167476901,59.10751966197798,70.03267332973816,37.43751406789834,4.920921202194876,1.0438607673265283,19.07,2019.3,0.1233,0,Normal,M03,0.01919,39.08,1.1272
2024-01-10 02:00:00,5.377315581286438,57.45553037188435,69.22289861598034,63.94074300595303,1.8536328950113854,5.900080704069325,18.22,233.7,0.3873,1,EarlyFault,M02,0.09359,377.256,1.0468
2024-01-21 18:25:00,6.206713849984763,83.71654974793536,98.95003955862141,80.75314197968456,2.5277341183094015,11.346059789822737,1.39,26.5,0.8909,2,Critical,M05,0.07414,916.23,0.1164
2024-01-21 16:05:00,3.114340339620358,77.83249704299139,79.76591384818107,57.243039022979225,3.16644618805506,6.5668720844247455,71.48,202.4,0.5086,1,EarlyFault,M05,0.04001,375.908,5.5635
2024-02-14 02:35:00,0.8412760099014206,59.369476494654776,67.35991518117436,47.5422968662203,4.6259922969967935,-2.7820402828206876,5.58,1864.7,0.1345,0,Normal,M11,0.01417,132.265,0.3313
2024-01-24 19:00:00,1.92801967521458,62.435863313983646,75.45403618129649,50.31540894280131,3.758068490398018,2.644595761032492,89.24,1968.9,0.1473,0,Normal,M06,0.03088,133.064,5.5718
2024-02-09 17:15:00,1.9172966757915535,46.3854227922127,68.49356725338623,43.522962295191846,4.217141527967443,0.5273453765858787,19.04,1634.6,0.0,0,Normal,M10,0.04133,22.952,0.8832
2024-03-05 08:50:00,0.8879123896646179,58.007080740810295,65.63636726573282,47.15608101427742,3.9892617192767252,0.6728982417787914,105.21,1464.9,0.0,0,Normal,M15,0.01531,31.731,6.1029
2024-01-11 06:50:00,0.7738709973672745,52.710988765865835,62.00169764098095,58.101948736182244,4.610588805306559,-0.15106186295141658,22.86,1305.5,0.0,0,Normal,M03,0.01468,8.777,1.205
2024-02-24 07:50:00,4.584338835167481,59.726070296487656,79.92171283802632,70.93489009770202,4.285539309580243,3.8977501591438135,26.41,1904.8,0.0,0,Normal,M13,0.07675,276.486,1.5774
2024-01-13 11:25:00,1.9500579793998782,63.29552147334255,65.85371199373384,39.981073937689416,4.163093633843318,1.4687339466964378,96.46,1874.2,0.1282,0,Normal,M03,0.03081,58.722,6.1055
2024-03-01 09:35:00,5.4436403398709095,92.29137790608316,85.73186615521762,78.72488055911545,0.6883939307231933,12.876354904556473,3.04,31.1,0.9208,2,Critical,M14,0.05898,1013.69,0.2806
2024-01-29 08:15:00,1.8139605827676961,80.25907154155547,66.09911098905103,35.01551912831348,4.423848135809048,1.0519150958062322,84.03,1597.8,0.0132,0,Normal,M07,0.0226,36.833,6.7442
2024-01-10 17:05:00,1.5492280335598292,53.64932335756498,65.91944037542312,38.534505521024556,4.056889028543475,-0.9456865055835717,4.23,2294.4,0.0257,0,Normal,M03,0.02888,36.442,0.2269
2024-02-07 14:55:00,2.974498956231809,66.5232633724194,74.85356006519874,69.1740267337297,3.9396631358747207,3.7862146527353397,31.02,298.6,0.5113,1,EarlyFault,M09,0.04471,261.908,2.0636
2024-03-01 03:05:00,3.433956188802118,74.15387709519233,77.67595496327196,47.399169562137764,5.351761424050549,3.3517437932056993,18.18,342.3,0.4759,0,Normal,M14,0.04631,158.87,1.3481
2024-02-16 21:45:00,2.047101547016048,57.20613564698904,67.54359387340507,45.73470565276937,4.403793079972383,0.8776272513056681,97.8,1648.3,0.0373,0,Normal,M11,0.03578,40.138,5.5948
2024-01-01 13:05:00,1.283893962507143,44.77708360053526,62.41771064989104,55.42650724644541,4.567532659619489,0.28290988982645016,18.12,1896.3,0.0401,0,Normal,M01,0.02867,15.681,0.8114
2024-02-02 19:50:00,1.923123383178109,56.46973766905643,74.07543727603965,24.897972025763487,3.887960786313972,-0.3903141020538359,71.92,1735.9,0.0288,0,Normal,M08,0.03406,9.718,4.0613
2024-01-19 03:55:00,1.1159577864059793,62.17030030238882,69.67818490133186,40.447979945387374,5.0550115893044,0.48798449341086186,28.17,2117.4,0.1644,0,Normal,M05,0.01795,19.738,1.7513
2024-02-14 08:25:00,2.3728497195937175,69.30458228716967,77.62880373756953,55.71981125133829,3.1346786790044843,3.3083169182453975,13.0,1528.9,0.0456,0,Normal,M11,0.03424,184.339,0.901
2024-02-02 00:10:00,2.7876181083300127,61.73535003833258,60.53243676519391,48.63374204809133,4.623202744841747,0.4932960420778677,44.8,1597.0,0.0,0,Normal,M08,0.04515,23.991,2.7657
2024-02-13 11:45:00,2.089799042895777,85.65188634457428,79.21190123601598,78.24770343330906,2.6783301614529957,7.218506804988288,18.68,279.0,0.3268,1,EarlyFault,M10,0.0244,564.832,1.6
2024-02-18 03:55:00,3.949051037442803,70.36475530536237,75.59594614767553,61.39783507603637,3.4539737712182648,5.226979000287124,14.99,195.7,0.4967,1,EarlyFault,M11,0.05612,320.925,1.0548
2024-01-15 01:35:00,3.4456468058017715,81.78315785242866,96.23782536514419,92.64255810590137,1.6172786144799196,6.065556792090434,0.24,33.3,0.7996,2,Critical,M03,0.04213,561.929,0.0196
2024-01-02 04:30:00,0.9395838760662797,52.23895767847334,60.27695208589035,44.24805328917057,4.810124103829299,0.9342129881209237,39.73,2159.7,0.0,0,Normal,M01,0.01799,41.337,2.0755
2024-02-02 03:30:00,1.7175683335657248,55.77223240909126,80.37035645780274,40.51647953728043,4.282410169929256,3.0677699988122558,49.21,1844.7,0.1183,0,Normal,M08,0.0308,124.295,2.7446
2024-02-04 20:05:00,3.5855672723356857,92.8687578905798,71.04592922333407,73.66742052546289,3.0705195021138563,7.7938257012004835,16.26,230.4,0.3963,1,EarlyFault,M08,0.03861,574.151,1.51
2024-02-21 11:30:00,1.9466649334551385,61.12388449815701,60.29142530255045,39.16092489540239,4.287498164161183,1.4718411056126592,89.74,1458.6,0.1024,0,Normal,M12,0.03185,57.639,5.4853
2024-02-24 02:40:00,1.5836259405495163,44.13133653219698,62.699920283076324,39.076683075842595,4.321908008323081,-1.4069227686973498,19.29,2682.8,0.1757,0,Normal,M13,0.03588,54.978,0.8513
2024-01-31 09:20:00,6.536232410472581,103.65246190489844,81.34449816503214,72.51109224092343,1.8827328634652778,9.32126437980788,2.72,30.0,0.9343,2,Critical,M07,0.06306,675.895,0.2819
2024-02-05 10:40:00,0.7551246564494412,63.67151575737035,57.234038676768186,43.79095549631641,4.430024296470961,0.7259849960715274,1.07,1744.0,0.0292,0,Normal,M09,0.01186,31.792,0.0681
2024-02-14 01:40:00,0.7472702558819861,59.65857034103821,69.86999213756198,45.70826771978271,4.685219854465124,3.886039102167383,4.33,1909.8,0.0,0,Normal,M11,0.01253,177.624,0.2583
2024-01-30 02:00:00,1.6534898533831248,63.45099547450431,67.07449219714564,55.99949428461941,3.694441751452306,1.836160046929783,108.47,2166.0,0.0555,0,Normal,M07,0.02606,102.824,6.8825
2024-02-23 19:30:00,2.0431024825098545,67.77541246316275,64.97504683068544,46.79133422401459,3.8466340762943916,0.5000487046929408,9.02,1843.9,0.0174,0,Normal,M13,0.03014,23.398,0.6113
2024-02-11 18:20:00,1.318106867680202,62.1450437732517,66.7599094288369,38.43487736347092,3.858574350077341,-0.6562789089637608,86.18,2081.1,0.0,0,Normal,M10,0.02121,25.224,5.3557
2024-02-17 02:50:00,1.3233102825423346,52.48208840938579,63.58383663064733,36.22215459277523,4.756804505101897,-0.07157108415906085,105.44,1612.8,0.0965,0,Normal,M11,0.02521,2.592,5.5337
2024-01-12 07:15:00,0.4346394142025113,53.481849484902476,67.15286523104669,47.26444474224019,3.8973467763151235,1.6831960793014267,57.73,1695.5,0.0,0,Normal,M03,0.00813,79.555,3.0875
2024-01-05 17:25:00,6.4241565318230816,101.0836260985044,92.5238932716825,70.53341166555883,2.704554425740938,8.917228620859177,8.91,25.0,0.9449,2,Critical,M01,0.06355,628.963,0.9007
2024-02-07 12:50:00,1.8843316651482025,53.58224410504695,67.55723413908544,42.531947462745364,4.144938842014349,1.4456414100554316,28.36,279.4,0.3997,1,EarlyFault,M09,0.03517,61.486,1.5196
2024-01-07 07:15:00,1.8805213537865528,60.22702382000033,71.02389372169367,46.19264062098876,4.196858704159325,1.391927679542151,49.27,1610.1,0.0,0,Normal,M02,0.03122,64.297,2.9674
2024-01-26 01:55:00,2.7301340092554183,76.08599112474994,74.8739384393158,65.02738192175202,2.522927427323078,4.379698662584261,8.78,310.6,0.6129,1,EarlyFault,M06,0.03588,284.8,0.668
2024-01-08 01:10:00,1.6226169858796151,56.90104441374101,60.388071418011904,64.97079690138139,4.110812227529791,1.050912484366933,73.62,1998.6,0.0364,0,Normal,M02,0.02852,68.279,4.1891
2024-03-02 11:40:00,2.002676948912999,81.98192487505337,69.89845071232122,59.209621240505186,3.5500597627650916,3.5427242802673238,7.67,2044.5,0.1023,1,EarlyFault,M15,0.02443,209.763,0.6288
2024-01-17 21:50:00,5.1443483215026555,95.83809668254602,101.02252001071854,87.94959309011863,1.6341097399187867,10.215358219683567,19.77,19.8,0.9112,2,Critical,M04,0.05368,898.437,1.8947
2024-02-03 22:20:00,1.4332677611927402,49.75225112500519,76.62610054649157,51.60866793183959,4.2640190609778585,2.7948045870882794,109.12,1676.8,0.0403,0,Normal,M08,0.02881,144.236,5.429
2024-02-07 02:00:00,1.4867364258310425,64.23236042048389,82.71055826828443,59.13864815084272,2.9478696939400244,3.2593093429182005,14.09,328.3,0.5846,1,EarlyFault,M09,0.02315,192.751,0.905
2024-02-16 03:40:00,1.8940925663881791,66.14457846445157,67.44346715641159,52.17464492072441,4.226553041996838,0.7148236209307681,72.94,2135.6,0.1534,0,Normal,M11,0.02864,37.296,4.8246
2024-02-23 05:30:00,3.860324899640056,72.0007123678948,87.25609865739592,86.87972960706705,3.001655066491502,9.371117044464832,0.14,46.2,0.7689,2,Critical,M12,0.05361,814.16,0.0101
2024-01-29 01:15:00,1.5993138963997362,55.51990664134891,69.09345269995683,38.542360697063,4.708250801600306,1.2798122620919783,73.72,1920.2,0.1468,0,Normal,M07,0.02881,49.327,4.0929
2024-01-17 22:25:00,2.8032356969998613,79.82102734115334,93.16619826198607,91.54125281918222,2.377354266509192,9.235208211108628,20.34,15.0,0.7096,2,Critical,M04,0.03512,845.403,1.6236
2024-02-03 13:00:00,1.312166215244793,62.54613364524666,57.965412588100016,44.71231541275492,4.026232470635497,1.2212913220768356,95.24,2016.9,0.1224,0,Normal,M08,0.02098,54.607,5.9569
2024-02-01 16:45:00,2.0748277784418945,63.13857784069158,65.9240187563706,30.591762039693755,3.7545824792585085,-0.6684150502794918,34.55,1584.9,0.0646,0,Normal,M08,0.03286,20.448,2.1814
2024-02-18 06:10:00,1.8457231632958133,66.96849614988987,75.10825931472003,66.50703775772392,4.716908994272763,4.212449759713576,18.03,311.4,0.4551,1,EarlyFault,M11,0.02756,280.158,1.2074
2024-02-16 23:05:00,1.284172434730175,51.57509123060267,70.13655052620385,62.27300705300688,4.216042636032922,2.8458835359198122,99.86,1799.8,0.023,0,Normal,M11,0.0249,177.222,5.1503
2024-01-06 06:55:00,1.6260457864037292,59.616141037258544,70.60226156858886,50.33276004344086,4.130640499756898,-0.9681952281621534,15.62,2171.8,0.0,0,Normal,M02,0.02727,48.732,0.9312
2024-02-24 07:10:00,1.4489801291663782,56.7243438863791,70.50247057246919,53.556223568721876,3.9477782024709063,-0.033786780924243864,25.54,1702.5,0.0952,0,Normal,M13,0.02554,1.809,1.4487
